time,.data
2022/11/28/23:08:38.766905,"(-2, -3, 1, -3, 0, -2, -1, -3)"
2022/11/28/23:08:38.773784,"(3, -3, -9, 0, 1, 2, 0, 1)"
2022/11/28/23:08:38.773807,"(-4, 4, -2, -4, -3, -3, -3, -3)"
2022/11/28/23:08:38.790981,"(2, -1, 4, 8, -1, 1, -1, -2)"
2022/11/28/23:08:38.791008,"(0, 2, -3, -2, -1, -1, 1, 2)"
2022/11/28/23:08:38.793226,"(0, -8, -5, 1, -1, 1, -2, -3)"
2022/11/28/23:08:38.793242,"(2, -2, 1, 0, 5, 2, 2, 0)"
2022/11/28/23:08:38.812956,"(-3, 4, -1, -7, -8, -6, -3, 0)"
2022/11/28/23:08:38.812995,"(1, -1, -3, -1, 0, 0, -1, 1)"
2022/11/28/23:08:38.814745,"(0, 1, 3, -2, -18, -2, 0, -1)"
2022/11/28/23:08:38.814771,"(-5, -5, -4, -3, 17, -2, -2, -2)"
2022/11/28/23:08:38.826945,"(1, -9, -7, 1, 4, 4, -1, -2)"
2022/11/28/23:08:38.827022,"(2, 11, 8, 12, -7, -2, -1, 1)"
2022/11/28/23:08:38.833915,"(-6, 3, 2, -2, 10, -4, -1, -2)"
2022/11/28/23:08:38.833930,"(0, -5, -1, 2, -14, -1, 0, -1)"
2022/11/28/23:08:38.850289,"(-3, -4, -7, -8, -2, 2, 1, -1)"
2022/11/28/23:08:38.850318,"(1, -4, -4, -7, 2, -3, -3, -1)"
2022/11/28/23:08:38.852222,"(-3, 7, 3, -3, -9, -4, -1, 0)"
2022/11/28/23:08:38.852245,"(0, -4, -4, -2, -2, -1, -2, -1)"
2022/11/28/23:08:38.872585,"(0, 2, 3, 0, 3, -2, 0, 0)"
2022/11/28/23:08:38.872605,"(-6, -7, -9, -3, -6, -2, -1, -3)"
2022/11/28/23:08:38.874395,"(-1, 0, 0, 1, 6, 2, 2, -2)"
2022/11/28/23:08:38.874421,"(3, 5, 0, 1, -1, -2, 3, 4)"
2022/11/28/23:08:38.887054,"(-3, -10, -6, -1, -6, -2, -4, -2)"
2022/11/28/23:08:38.887124,"(-1, 1, 3, 0, -4, 0, -2, -2)"
2022/11/28/23:08:38.893861,"(4, -2, -3, -3, 3, 5, 2, 1)"
2022/11/28/23:08:38.893877,"(-1, 3, -1, 3, 5, 1, -1, 1)"
2022/11/28/23:08:38.910372,"(-1, 3, 1, 3, -3, -3, -1, -2)"
2022/11/28/23:08:38.910393,"(-1, 1, 1, -9, -2, -4, 2, 0)"
2022/11/28/23:08:38.912504,"(-1, -8, -7, -8, 1, -2, -3, -1)"
2022/11/28/23:08:38.912524,"(-3, -2, 4, 11, -6, 0, -4, -2)"
2022/11/28/23:08:38.933264,"(-1, 0, 1, 0, -8, -1, -1, 0)"
2022/11/28/23:08:38.933276,"(1, 8, 1, 0, 12, 0, 1, 1)"
2022/11/28/23:08:38.934944,"(-1, 3, 0, -2, -1, 1, -1, 0)"
2022/11/28/23:08:38.934957,"(1, -1, -2, -3, -4, -1, 1, -2)"
2022/11/28/23:08:38.947174,"(-3, -4, -1, -2, -4, -3, -3, -4)"
2022/11/28/23:08:38.947202,"(0, -2, -3, -3, -3, 2, 0, 0)"
2022/11/28/23:08:38.953800,"(0, -2, 0, 4, -1, 0, -1, -1)"
2022/11/28/23:08:38.953825,"(-4, -1, -1, -3, -2, -3, -1, -1)"
2022/11/28/23:08:38.970332,"(-1, -2, -3, -4, 1, 1, 1, 1)"
2022/11/28/23:08:38.970359,"(-4, -3, -1, 0, -3, -1, -3, -5)"
2022/11/28/23:08:38.972240,"(0, 0, 1, 2, 2, -2, 1, 1)"
2022/11/28/23:08:38.972420,"(-3, -3, 0, -4, -2, -2, -2, -1)"
2022/11/28/23:08:38.993081,"(1, 5, -1, -4, -3, -1, -3, 0)"
2022/11/28/23:08:38.993109,"(-2, -14, -4, -4, -2, -1, 0, 1)"
2022/11/28/23:08:38.994978,"(-5, -2, 0, 4, 0, 1, 0, -3)"
2022/11/28/23:08:38.995012,"(-2, -3, -2, -3, 0, 0, -1, -2)"
2022/11/28/23:08:39.006349,"(0, 1, -2, -1, -1, 1, 1, -1)"
2022/11/28/23:08:39.006371,"(0, 5, 2, 0, 0, -2, -1, 0)"
2022/11/28/23:08:39.015973,"(-1, -3, -2, 2, -3, -2, -1, -1)"
2022/11/28/23:08:39.015985,"(3, 9, -1, -21, -7, -1, -1, 0)"
2022/11/28/23:08:39.030545,"(-5, -18, -4, 19, 5, -1, -1, 0)"
2022/11/28/23:08:39.030576,"(0, 1, 1, 0, -12, -1, -4, -2)"
2022/11/28/23:08:39.032223,"(1, -3, 0, 1, -4, -2, 1, 0)"
2022/11/28/23:08:39.032250,"(-2, 3, 3, 12, 37, 2, -1, -2)"
2022/11/28/23:08:39.053015,"(-1, 3, 0, -10, -14, -3, -1, -2)"
2022/11/28/23:08:39.053267,"(-3, -2, -5, -6, -4, -2, 1, 3)"
2022/11/28/23:08:39.054792,"(-1, -3, -2, -3, -11, -2, -2, 0)"
2022/11/28/23:08:39.054806,"(-1, 0, 0, 1, -9, -3, -1, -2)"
2022/11/28/23:08:39.066569,"(-2, -1, -5, -13, 4, -1, -2, -3)"
2022/11/28/23:08:39.066597,"(4, -4, -4, -1, -2, -2, -3, 1)"
2022/11/28/23:08:39.076084,"(4, 4, 1, -9, 3, 1, 1, 1)"
2022/11/28/23:08:39.076099,"(-1, -5, 4, 36, -2, -1, -1, 1)"
2022/11/28/23:08:39.090391,"(-2, -1, 0, 8, 4, 1, -1, -1)"
2022/11/28/23:08:39.090418,"(-1, 2, 0, -4, 4, 0, -2, -4)"
2022/11/28/23:08:39.092181,"(-3, -1, -5, -9, 1, -2, -2, -1)"
2022/11/28/23:08:39.092194,"(-1, -5, -4, -14, -6, 0, 0, 0)"
2022/11/28/23:08:39.113389,"(2, 0, -3, -8, -17, -2, -2, 1)"
2022/11/28/23:08:39.113401,"(-4, -1, 1, -3, 7, -3, -2, -3)"
2022/11/28/23:08:39.115100,"(-1, -2, -4, -17, -33, -4, -3, -3)"
2022/11/28/23:08:39.115127,"(0, 0, -2, 2, 27, 0, 2, 1)"
2022/11/28/23:08:39.126071,"(-1, 3, 8, 35, 30, 4, 2, 0)"
2022/11/28/23:08:39.126093,"(-2, -2, -1, 0, -3, -1, 0, -2)"
2022/11/28/23:08:39.135755,"(0, -1, 0, 3, -6, 1, 1, -2)"
2022/11/28/23:08:39.135769,"(-1, -2, -5, -21, -15, -4, -2, -4)"
2022/11/28/23:08:39.150353,"(0, 0, -2, -14, -7, -1, 0, 1)"
2022/11/28/23:08:39.150483,"(0, -1, -9, -40, -1, -1, 2, 1)"
2022/11/28/23:08:39.152009,"(-2, 8, 6, 52, 8, 1, -1, -1)"
2022/11/28/23:08:39.152019,"(-4, -17, 3, 23, -9, -1, 0, -1)"
2022/11/28/23:08:39.172982,"(4, -1, -1, -8, 8, 0, 0, 0)"
2022/11/28/23:08:39.172997,"(-2, 0, 2, -2, -18, 1, 0, -1)"
2022/11/28/23:08:39.174693,"(0, 1, -4, -30, 13, -2, 0, -1)"
2022/11/28/23:08:39.174737,"(0, 5, 0, 9, 6, 0, -2, -1)"
2022/11/28/23:08:39.186237,"(-2, 1, -7, -23, -9, -5, -1, -1)"
2022/11/28/23:08:39.186261,"(-4, -3, -5, -13, -30, -3, -2, -3)"
2022/11/28/23:08:39.196121,"(5, -1, 6, 12, 26, 2, 0, 2)"
2022/11/28/23:08:39.196152,"(-13, -3, 8, 61, 24, 1, -2, -6)"
2022/11/28/23:08:39.210801,"(-3, 0, -3, -43, -2, 0, -1, -2)"
2022/11/28/23:08:39.210839,"(2, 2, -4, 13, -18, -3, 0, 4)"
2022/11/28/23:08:39.212688,"(-3, -2, 4, 14, 12, -1, -1, 1)"
2022/11/28/23:08:39.212703,"(7, 8, -1, -20, -6, 0, 0, 1)"
2022/11/28/23:08:39.232923,"(-6, -15, -5, 2, -1, 2, 1, 0)"
2022/11/28/23:08:39.232949,"(-6, 0, 1, -13, -3, 2, -1, -3)"
2022/11/28/23:08:39.234551,"(-3, -4, -7, -29, -3, -5, -3, -4)"
2022/11/28/23:08:39.234574,"(-3, 1, -4, -11, -15, -1, 2, 4)"
2022/11/28/23:08:39.246685,"(0, 5, 5, 5, -4, -2, -1, -1)"
2022/11/28/23:08:39.246727,"(-2, 2, 0, 31, 16, 4, 0, -3)"
2022/11/28/23:08:39.255469,"(1, -5, 3, 8, -21, 0, -1, -3)"
2022/11/28/23:08:39.255493,"(-1, -1, -6, -22, 8, -4, -4, -3)"
2022/11/28/23:08:39.270280,"(15, 2, -2, 12, 10, 2, 0, 3)"
2022/11/28/23:08:39.270305,"(12, 1, -4, -38, 14, 3, 2, 4)"
2022/11/28/23:08:39.272231,"(-9, -2, -5, 13, 6, 1, -1, -5)"
2022/11/28/23:08:39.272242,"(0, -7, 9, 39, -11, -2, -2, -1)"
2022/11/28/23:08:39.293036,"(1, 14, -2, -73, -43, -5, 1, 1)"
2022/11/28/23:08:39.293344,"(-5, -10, 5, 63, 40, -4, -2, -1)"
2022/11/28/23:08:39.295269,"(3, 1, -7, -62, -3, -3, -2, -1)"
2022/11/28/23:08:39.295284,"(6, -1, -2, 30, -8, 6, 3, 2)"
2022/11/28/23:08:39.306250,"(-9, 0, 7, 51, 11, 0, -2, -3)"
2022/11/28/23:08:39.306263,"(-4, 3, -1, -14, -2, 1, 3, 2)"
2022/11/28/23:08:39.316168,"(-1, -1, -2, -7, -8, 2, 1, 1)"
2022/11/28/23:08:39.316194,"(-10, -6, -5, -33, -8, -6, -6, -3)"
2022/11/28/23:08:39.330468,"(-9, 11, -1, 8, -3, -3, -5, -4)"
2022/11/28/23:08:39.330496,"(-8, -13, 1, 17, 3, 0, -3, -5)"
2022/11/28/23:08:39.332451,"(-5, -5, -1, 14, 1, -4, 1, 5)"
2022/11/28/23:08:39.332466,"(5, 3, -12, -73, -17, -1, 2, -2)"
2022/11/28/23:08:39.352968,"(-7, -4, -1, 33, -10, -2, -2, 1)"
2022/11/28/23:08:39.352995,"(4, 3, 5, 8, 25, -1, -1, 0)"
2022/11/28/23:08:39.355128,"(6, 2, 6, 16, 8, 2, 1, 2)"
2022/11/28/23:08:39.355155,"(-19, 0, 2, -3, 0, 0, -3, -7)"
2022/11/28/23:08:39.366446,"(5, -6, -9, -43, -9, -4, -1, -1)"
2022/11/28/23:08:39.366469,"(3, 1, 0, 45, -10, -3, -3, -1)"
2022/11/28/23:08:39.375457,"(2, -3, 3, 1, -1, -1, 0, 3)"
2022/11/28/23:08:39.375480,"(3, 3, 0, 52, 1, -1, 0, 0)"
2022/11/28/23:08:39.390397,"(6, -15, -3, -36, 3, 1, 1, 5)"
2022/11/28/23:08:39.390413,"(2, 0, -3, -12, -11, -6, -4, 1)"
2022/11/28/23:08:39.392331,"(-5, 1, -5, 0, 1, -2, -1, -4)"
2022/11/28/23:08:39.392343,"(-16, -10, -5, -9, -12, -2, -2, -1)"
2022/11/28/23:08:39.413198,"(29, 8, 0, 16, 14, 3, 0, 0)"
2022/11/28/23:08:39.413231,"(-7, -5, 0, -17, -3, -1, -2, 1)"
2022/11/28/23:08:39.415249,"(-8, 5, -1, 5, -5, 1, -2, -6)"
2022/11/28/23:08:39.415264,"(1, 0, -2, -24, 1, -4, 1, 4)"
2022/11/28/23:08:39.427075,"(-8, -6, -1, 19, -5, 1, 1, 2)"
2022/11/28/23:08:39.427104,"(7, 4, 5, -3, 2, 1, 2, 2)"
2022/11/28/23:08:39.435776,"(-4, -3, 2, 17, 6, -5, -5, -4)"
2022/11/28/23:08:39.435791,"(4, 2, -2, -9, -1, -3, 1, -3)"
2022/11/28/23:08:39.449535,"(-7, -1, -3, -11, -2, 0, -1, -1)"
2022/11/28/23:08:39.449653,"(2, -1, 3, 1, -33, 1, -1, -2)"
2022/11/28/23:08:39.456500,"(-8, 0, 0, 4, 30, 2, -3, -2)"
2022/11/28/23:08:39.456511,"(4, 1, 1, -20, -5, -2, -3, -1)"
2022/11/28/23:08:39.472955,"(-5, -5, 2, 31, -5, -9, -3, -5)"
2022/11/28/23:08:39.473085,"(0, 2, -3, -29, -7, 0, -3, -3)"
2022/11/28/23:08:39.474413,"(2, -4, -6, 19, -12, -1, -2, 1)"
2022/11/28/23:08:39.474432,"(6, 3, 0, -32, -2, 2, 0, 0)"
2022/11/28/23:08:39.486361,"(-1, -12, 1, 12, 6, 1, 1, 1)"
2022/11/28/23:08:39.486386,"(-6, -1, -1, 9, 6, -2, -1, -4)"
2022/11/28/23:08:39.496353,"(6, 3, 0, -19, -4, 3, 3, 3)"
2022/11/28/23:08:39.496364,"(1, -4, -6, 12, 0, -1, 0, -2)"
2022/11/28/23:08:39.509601,"(-3, 3, 2, 5, 2, 0, -1, -2)"
2022/11/28/23:08:39.509616,"(-7, -1, -6, -3, 8, -3, -2, -1)"
2022/11/28/23:08:39.516713,"(6, -4, -2, -6, -9, -1, 2, 3)"
2022/11/28/23:08:39.516752,"(-8, 0, -2, -8, 1, 1, -1, -3)"
2022/11/28/23:08:39.532798,"(8, 2, 1, -4, 3, -1, -4, -3)"
2022/11/28/23:08:39.532825,"(-9, 0, 3, 12, 1, -2, 0, -2)"
2022/11/28/23:08:39.534673,"(-4, -1, -2, -5, -38, -3, -2, -2)"
2022/11/28/23:08:39.534697,"(3, -1, -1, -8, 25, 1, 1, 1)"
2022/11/28/23:08:39.555779,"(-9, 0, -2, 3, -1, -1, -1, -3)"
2022/11/28/23:08:39.556237,"(2, -2, 0, 1, 5, 1, 0, 0)"
2022/11/28/23:08:39.557730,"(2, 0, -2, 4, -5, -2, -2, -3)"
2022/11/28/23:08:39.557738,"(-2, -1, 2, 2, -8, -1, 0, 0)"
2022/11/28/23:08:39.569474,"(-3, 1, -4, -7, 2, -2, 0, 1)"
2022/11/28/23:08:39.569727,"(6, 2, 1, 3, 3, 1, -1, -1)"
2022/11/28/23:08:39.576307,"(-2, -2, 0, -4, 3, 1, 0, 0)"
2022/11/28/23:08:39.576322,"(4, -2, -1, 3, -5, -2, -2, -1)"
2022/11/28/23:08:39.592947,"(-4, -1, -2, 1, 3, -2, -1, -3)"
2022/11/28/23:08:39.593278,"(0, 0, -2, -6, -5, -2, -2, -4)"
2022/11/28/23:08:39.594718,"(2, 1, 1, 3, 8, 2, 2, 0)"
2022/11/28/23:08:39.594752,"(2, -2, -2, -8, -6, 0, -2, -2)"
2022/11/28/23:08:39.615885,"(0, 2, 1, -5, -4, 1, 1, 1)"
2022/11/28/23:08:39.615911,"(-5, -2, -2, 2, -2, -2, -2, -1)"
2022/11/28/23:08:39.617371,"(-1, -1, 0, 6, 3, -2, 0, 1)"
2022/11/28/23:08:39.617411,"(2, 1, 0, 8, -5, -1, -1, 0)"
2022/11/28/23:08:39.630126,"(-3, -2, 0, 2, -4, 0, -1, -1)"
2022/11/28/23:08:39.630144,"(3, -1, -4, -11, 15, -2, -1, 2)"
2022/11/28/23:08:39.631962,"(-1, 0, -1, -6, 9, 0, 0, 0)"
2022/11/28/23:08:39.631976,"(2, 0, -2, 26, -7, -3, -1, -1)"
2022/11/28/23:08:39.653681,"(-5, -3, 0, -26, 5, 2, -2, 0)"
2022/11/28/23:08:39.653704,"(4, 0, 1, -2, -13, 0, 0, -3)"
2022/11/28/23:08:39.655765,"(2, 4, -1, -1, -6, -3, -2, 0)"
2022/11/28/23:08:39.655791,"(2, -15, -2, -6, 6, 0, 0, 1)"
2022/11/28/23:08:39.675542,"(-3, -1, -1, 13, 2, 2, 0, -2)"
2022/11/28/23:08:39.675573,"(-1, -1, 0, -11, -1, -1, -1, 0)"
2022/11/28/23:08:39.677053,"(-4, -1, -2, -5, -1, -1, -3, -4)"
2022/11/28/23:08:39.677076,"(3, 3, 0, -8, -6, -1, 0, 0)"
2022/11/28/23:08:39.689505,"(4, 5, -3, 1, 1, -1, 2, 0)"
2022/11/28/23:08:39.689995,"(-2, -2, -2, 1, -3, 0, -3, -1)"
2022/11/28/23:08:39.696219,"(0, -2, 2, 8, 4, -2, -2, -2)"
2022/11/28/23:08:39.696240,"(-3, 1, -2, -9, -7, 0, 0, -2)"
2022/11/28/23:08:39.712818,"(-3, -3, 1, 8, -1, -2, -1, -2)"
2022/11/28/23:08:39.713086,"(-2, 0, -3, 1, -26, -1, 1, 1)"
2022/11/28/23:08:39.714885,"(0, -3, -4, -1, 27, -4, -2, -1)"
2022/11/28/23:08:39.714907,"(-2, 0, 3, 4, 1, -2, -2, -4)"
2022/11/28/23:08:39.735368,"(0, 1, -2, -4, -5, 1, 1, 1)"
2022/11/28/23:08:39.735395,"(0, -1, 0, 4, -4, 0, -2, 0)"
2022/11/28/23:08:39.737318,"(3, -1, -1, -19, -12, 1, 1, 2)"
2022/11/28/23:08:39.737374,"(-4, -1, 1, 2, -1, 0, -2, -2)"
2022/11/28/23:08:39.749779,"(0, 2, -1, 3, 2, -3, -1, -1)"
2022/11/28/23:08:39.749797,"(-4, -3, -2, -3, 5, 2, 0, -1)"
2022/11/28/23:08:39.756233,"(-3, -1, -1, -2, -6, -1, 1, -1)"
2022/11/28/23:08:39.756245,"(1, 4, -3, -4, 3, 0, 1, -1)"
2022/11/28/23:08:39.772769,"(-2, -2, 1, 4, -6, -3, -5, -3)"
2022/11/28/23:08:39.772796,"(-1, 1, -2, -16, 6, 0, 0, -1)"
2022/11/28/23:08:39.774453,"(-1, -3, 0, -3, -2, 0, -1, -2)"
2022/11/28/23:08:39.774465,"(-1, 1, -2, 6, -2, -2, -2, 0)"
2022/11/28/23:08:39.796120,"(-2, -3, -2, -3, -2, -3, -1, -1)"
2022/11/28/23:08:39.796164,"(-2, -3, 2, 8, 5, -3, -1, -2)"
2022/11/28/23:08:39.797696,"(-4, -2, 0, 1, 3, 2, 1, -1)"
2022/11/28/23:08:39.797716,"(0, 1, 0, -9, -25, 2, 2, 2)"
2022/11/28/23:08:39.809434,"(1, 3, -1, -6, 32, 2, -1, 2)"
2022/11/28/23:08:39.809451,"(0, -1, -6, -2, -2, -5, -2, -2)"
2022/11/28/23:08:39.816295,"(-5, -4, -3, 2, -12, -4, -3, -3)"
2022/11/28/23:08:39.816308,"(8, -1, -1, 2, 2, -2, 1, 4)"
2022/11/28/23:08:39.832780,"(-20, 4, 2, 4, -8, 1, 2, -4)"
2022/11/28/23:08:39.832800,"(11, -12, -2, -5, 0, 3, 0, -1)"
2022/11/28/23:08:39.834902,"(0, 1, 0, -3, 5, 2, -1, -1)"
2022/11/28/23:08:39.834929,"(1, 0, -1, 4, 1, -1, -1, -1)"
2022/11/28/23:08:39.855296,"(2, -2, -1, -4, -7, -1, 0, 1)"
2022/11/28/23:08:39.855323,"(-2, 3, 0, 3, 6, -1, -1, 0)"
2022/11/28/23:08:39.856934,"(0, -1, -2, -7, -10, -2, 0, -1)"
2022/11/28/23:08:39.856948,"(-1, -4, -4, -2, 9, 0, -1, -1)"
2022/11/28/23:08:39.869527,"(1, -2, -3, 5, -3, -1, -2, 0)"
2022/11/28/23:08:39.869837,"(-5, 0, 4, 4, -3, 0, -1, -2)"
2022/11/28/23:08:39.876331,"(1, -2, 1, -6, -2, -2, -2, 0)"
2022/11/28/23:08:39.876346,"(-3, 1, 0, 9, 11, -2, 1, 0)"
2022/11/28/23:08:39.892641,"(-2, -4, -4, -9, -9, -4, -4, -2)"
2022/11/28/23:08:39.892688,"(-4, -3, -2, -2, -1, 2, -2, 0)"
2022/11/28/23:08:39.894550,"(-2, 1, 0, 0, -1, 1, -1, -2)"
2022/11/28/23:08:39.894573,"(2, 4, -1, -8, 2, 0, 0, 1)"
2022/11/28/23:08:39.915485,"(-2, -3, 0, 8, -4, -1, 2, -2)"
2022/11/28/23:08:39.915501,"(-3, 0, 1, -3, 1, -1, -3, -4)"
2022/11/28/23:08:39.917061,"(2, 1, 0, 1, 0, 2, 1, -1)"
2022/11/28/23:08:39.917070,"(-2, 0, 0, -3, -3, 0, -1, 0)"
2022/11/28/23:08:39.929998,"(4, -3, -3, -5, -30, -4, -4, -1)"
2022/11/28/23:08:39.930026,"(-4, 2, 5, 0, 22, -1, -1, -2)"
2022/11/28/23:08:39.936333,"(1, -1, -7, -2, -3, 2, 1, 0)"
2022/11/28/23:08:39.936350,"(-1, 0, 1, 4, 2, -3, -3, -1)"
2022/11/28/23:08:39.952904,"(2, 0, 3, 5, -1, -2, 0, 1)"
2022/11/28/23:08:39.952921,"(-1, -5, -11, -9, -6, -4, -1, -2)"
2022/11/28/23:08:39.954809,"(-2, 0, 0, -3, -3, -3, -4, -1)"
2022/11/28/23:08:39.954990,"(-1, 2, 5, -8, -2, 5, 3, 0)"
2022/11/28/23:08:39.982765,"(6, 0, 4, -5, 7, 4, 3, 2)"
2022/11/28/23:08:39.982909,"(-5, -2, -1, 7, -9, -6, -3, -4)"
2022/11/28/23:08:39.984815,"(-1, 0, -3, -8, 1, -2, -2, 0)"
2022/11/28/23:08:39.984836,"(0, -7, -4, 12, -5, 0, -1, -2)"
2022/11/28/23:08:39.989288,"(-5, -7, -8, -6, 1, 2, -2, -2)"
2022/11/28/23:08:39.989409,"(9, 5, -3, -6, 17, 2, 3, 7)"
2022/11/28/23:08:39.996399,"(-6, -2, 4, 1, -11, -3, -2, -3)"
2022/11/28/23:08:39.996419,"(0, 4, 7, 3, 12, -1, -1, -2)"
2022/11/28/23:08:40.012805,"(-2, 4, 1, 2, 0, -8, -5, -5)"
2022/11/28/23:08:40.012826,"(4, -2, -11, -8, -21, 5, 4, 4)"
2022/11/28/23:08:40.014749,"(-2, 5, 8, -7, -7, 2, 0, -3)"
2022/11/28/23:08:40.014772,"(-3, -5, -5, 2, 10, -4, -1, -4)"
2022/11/28/23:08:40.035455,"(-1, -5, -2, 1, 6, -4, -2, -2)"
2022/11/28/23:08:40.035477,"(-4, -2, -2, -1, -7, -7, -1, -1)"
2022/11/28/23:08:40.037153,"(9, 1, -3, 7, -8, 6, 6, 7)"
2022/11/28/23:08:40.037173,"(-2, 8, 11, -3, -13, 5, -1, -2)"
2022/11/28/23:08:40.048959,"(-4, -2, 2, 24, 23, 0, -3, -7)"
2022/11/28/23:08:40.048982,"(-10, -6, -10, -35, -1, -2, -3, -4)"
2022/11/28/23:08:40.058914,"(6, 0, -15, 13, 7, 0, -1, 2)"
2022/11/28/23:08:40.058925,"(6, 3, 3, -4, -12, -5, 2, 2)"
2022/11/28/23:08:40.072654,"(-4, -6, 5, 1, -12, -4, -1, 0)"
2022/11/28/23:08:40.072673,"(-8, 8, 29, 15, -25, 1, -3, -6)"
2022/11/28/23:08:40.074505,"(-1, -6, -23, -6, 31, 1, 0, -3)"
2022/11/28/23:08:40.074535,"(0, -2, -9, -3, -10, 4, 2, 1)"
2022/11/28/23:08:40.095445,"(8, -3, -19, -12, 5, -5, 2, 5)"
2022/11/28/23:08:40.095459,"(-6, 5, 20, 7, -12, -13, -10, -8)"
2022/11/28/23:08:40.097265,"(-8, -4, 21, 4, -2, -2, -2, -4)"
2022/11/28/23:08:40.097280,"(3, -3, 5, 10, 7, 8, 1, 2)"
2022/11/28/23:08:40.108813,"(-7, -13, -32, -12, -8, 0, 0, 0)"
2022/11/28/23:08:40.108839,"(4, -4, -17, -4, 3, -1, 1, 2)"
2022/11/28/23:08:40.118181,"(-4, 0, 9, -1, -8, -8, -4, -5)"
2022/11/28/23:08:40.118207,"(-8, 0, -8, -19, 3, -8, -4, -6)"
2022/11/28/23:08:40.133140,"(6, 9, 21, -1, -5, 2, 0, 1)"
2022/11/28/23:08:40.133167,"(6, -1, 7, 15, 8, 10, 5, 2)"
2022/11/28/23:08:40.135053,"(2, 4, -4, -19, 3, 5, -1, -1)"
2022/11/28/23:08:40.135065,"(9, -8, -7, 7, 3, 2, 2, 5)"
2022/11/28/23:08:40.155969,"(-15, 6, 13, -9, -8, -9, -7, -7)"
2022/11/28/23:08:40.155995,"(-1, -3, -20, 17, -15, 3, 1, -2)"
2022/11/28/23:08:40.157715,"(1, -1, 15, 28, 34, -4, -1, 0)"
2022/11/28/23:08:40.157724,"(-18, -7, -11, -6, 1, -8, -8, -10)"
2022/11/28/23:08:40.168580,"(1, -3, -15, 5, 1, -1, 0, 0)"
2022/11/28/23:08:40.168597,"(-3, 2, -20, -36, -10, -8, -3, -1)"
2022/11/28/23:08:40.178245,"(3, -3, 13, -5, -17, 6, 5, 5)"
2022/11/28/23:08:40.178257,"(6, 6, -2, 9, 1, 0, -2, 1)"
2022/11/28/23:08:40.192947,"(1, 4, 10, -9, -1, 4, -1, -4)"
2022/11/28/23:08:40.192966,"(-2, -1, 11, 2, 6, 2, 2, -1)"
2022/11/28/23:08:40.194493,"(2, 5, -9, -3, -9, -4, -2, 0)"
2022/11/28/23:08:40.194501,"(-5, -1, 2, -5, 2, -7, -4, -4)"
2022/11/28/23:08:40.215257,"(10, 6, 5, 3, 1, 4, 2, 3)"
2022/11/28/23:08:40.215274,"(-2, -6, -5, 2, 8, 4, 1, 0)"
2022/11/28/23:08:40.217834,"(-3, 0, 0, 6, -1, -3, -6, -1)"
2022/11/28/23:08:40.217864,"(-2, 2, 3, -3, -5, -1, 2, -1)"
2022/11/28/23:08:40.228881,"(1, 2, -2, -4, -5, -3, -1, -1)"
2022/11/28/23:08:40.228899,"(-5, -8, -15, 0, 0, -7, -5, -4)"
2022/11/28/23:08:40.238307,"(-9, -5, 1, -6, -6, -5, -2, -4)"
2022/11/28/23:08:40.238332,"(-1, -6, -5, -7, -9, -1, 1, 2)"
2022/11/28/23:08:40.253218,"(3, 3, 7, 4, 4, 5, 3, 1)"
2022/11/28/23:08:40.253331,"(3, 6, 2, 2, 6, -2, -1, 2)"
2022/11/28/23:08:40.254901,"(1, -5, -9, -11, -7, 0, -1, -2)"
2022/11/28/23:08:40.254928,"(-2, 1, 3, 4, -5, -4, -2, -4)"
2022/11/28/23:08:40.274934,"(-3, -7, -2, 7, 5, 3, 4, 2)"
2022/11/28/23:08:40.274961,"(6, -5, 4, 5, 7, 7, 4, 4)"
2022/11/28/23:08:40.276940,"(-3, -1, -5, -3, -5, -6, -3, 0)"
2022/11/28/23:08:40.276961,"(-5, 2, -2, -10, -6, -5, -2, -3)"
2022/11/28/23:08:40.288756,"(-1, -5, -3, -2, -2, 1, 0, 0)"
2022/11/28/23:08:40.288767,"(2, 1, 3, 1, 1, -1, -1, 1)"
2022/11/28/23:08:40.298411,"(-3, 0, 0, 0, -3, -2, -2, -3)"
2022/11/28/23:08:40.298438,"(0, -2, -2, -4, 2, 1, 0, 2)"
2022/11/28/23:08:40.313148,"(-3, -1, -2, 1, 1, -2, 0, -1)"
2022/11/28/23:08:40.313173,"(-1, 0, 2, -2, -1, -1, -3, -3)"
2022/11/28/23:08:40.315133,"(1, -4, -3, 1, -2, -2, -1, -2)"
2022/11/28/23:08:40.315164,"(-1, -1, 0, 0, 0, -1, 0, -2)"
2022/11/28/23:08:40.335904,"(-3, -1, -2, -3, 0, 1, 0, 0)"
2022/11/28/23:08:40.335931,"(0, 2, 2, 1, 2, -2, 1, -2)"
2022/11/28/23:08:40.337211,"(-1, 2, 0, 1, -2, 0, 0, -3)"
2022/11/28/23:08:40.337219,"(0, -1, -1, 0, 2, 3, 1, 2)"
2022/11/28/23:08:40.349404,"(2, 1, 0, -2, 0, -3, -4, 2)"
2022/11/28/23:08:40.349415,"(-5, -2, -4, -3, -3, -4, -4, -3)"
2022/11/28/23:08:40.358239,"(3, -1, -2, -2, -3, -2, 0, -2)"
2022/11/28/23:08:40.358264,"(-6, -7, -3, -4, -2, -3, -3, -4)"
2022/11/28/23:08:40.371805,"(-3, -2, 2, -1, 0, 0, -2, -3)"
2022/11/28/23:08:40.372033,"(1, 0, 2, 2, 1, 0, -3, -1)"
