time,.data
2022/11/28/22:58:59.563251,"(5, -2, 2, 4, 3, 1, 0, 0)"
2022/11/28/22:58:59.577755,"(-4, 0, -6, 5, -1, -1, -2, -2)"
2022/11/28/22:58:59.577943,"(-5, -5, 0, -5, -4, -5, -3, -5)"
2022/11/28/22:58:59.579639,"(-6, -8, -2, -1, -3, -3, -3, -3)"
2022/11/28/22:58:59.579651,"(7, 3, 2, 2, 4, 5, 1, 5)"
2022/11/28/22:58:59.600490,"(5, 7, -2, -10, -1, 0, 1, 2)"
2022/11/28/22:58:59.600738,"(-8, 2, -5, -1, -4, -9, -3, -4)"
2022/11/28/22:58:59.602103,"(-6, -11, -6, 2, -1, -2, -3, -4)"
2022/11/28/22:58:59.602126,"(2, -8, -5, -23, -5, 1, 2, 0)"
2022/11/28/22:58:59.613970,"(1, 10, 5, 13, 1, 1, 1, 2)"
2022/11/28/22:58:59.613989,"(-4, -3, -1, 13, 3, 0, -1, -2)"
2022/11/28/22:58:59.624215,"(-3, 0, -1, -7, 0, -1, -1, 0)"
2022/11/28/22:58:59.624232,"(-7, -5, -2, 2, -2, -3, -4, -5)"
2022/11/28/22:58:59.637677,"(2, -8, -11, -16, 1, 2, 1, 0)"
2022/11/28/22:58:59.637879,"(7, 2, 3, 2, -8, 1, 1, 2)"
2022/11/28/22:58:59.639466,"(-6, 0, -2, 4, 3, -7, -4, -5)"
2022/11/28/22:58:59.639478,"(3, 6, 1, 9, 3, 3, 3, 2)"
2022/11/28/22:58:59.660729,"(-3, -8, -5, -9, -4, -4, 1, -3)"
2022/11/28/22:58:59.660761,"(0, 0, -1, -12, -3, 1, 0, -1)"
2022/11/28/22:58:59.662544,"(4, -2, 3, 3, 1, 4, 1, 1)"
2022/11/28/22:58:59.662577,"(-8, 3, 0, 9, 0, -5, -2, -1)"
2022/11/28/22:58:59.674051,"(-2, 6, 3, -1, -2, -6, -3, -3)"
2022/11/28/22:58:59.674067,"(2, -6, -1, -1, 0, 1, 0, 3)"
2022/11/28/22:58:59.683774,"(0, -7, -9, -5, -2, 1, -1, -1)"
2022/11/28/22:58:59.683791,"(-4, 0, -3, -2, -3, -2, -3, -1)"
2022/11/28/22:58:59.698135,"(-1, -2, 2, 6, -4, -3, -1, -3)"
2022/11/28/22:58:59.698193,"(-4, 4, 1, -2, 1, -3, -3, -5)"
2022/11/28/22:58:59.700212,"(4, 0, -1, -2, 0, 2, 1, 2)"
2022/11/28/22:58:59.700236,"(1, -1, 0, -10, -1, 1, -3, 0)"
2022/11/28/22:58:59.720813,"(-3, 0, 3, 11, 1, -1, -4, -1)"
2022/11/28/22:58:59.720838,"(-6, 1, -1, 5, -3, -4, -3, -4)"
2022/11/28/22:58:59.722430,"(3, 3, -3, -4, 1, 2, 3, 2)"
2022/11/28/22:58:59.722453,"(-3, -4, -2, 2, -1, -2, -3, -2)"
2022/11/28/22:58:59.733833,"(-2, -7, -5, -24, -3, 1, -2, -2)"
2022/11/28/22:58:59.733849,"(3, -1, 3, 2, 2, 1, 1, 2)"
2022/11/28/22:58:59.743664,"(-1, 6, 0, 17, -5, -4, -2, -2)"
2022/11/28/22:58:59.743691,"(6, -3, -3, -3, 5, 3, 3, 2)"
2022/11/28/22:58:59.757437,"(-5, 0, 3, 7, 2, -5, -3, -3)"
2022/11/28/22:58:59.757459,"(-8, -2, -5, -4, -6, -6, -2, -6)"
2022/11/28/22:58:59.763940,"(3, -7, 2, -5, -8, 3, -1, 0)"
2022/11/28/22:58:59.763952,"(5, 10, -2, 9, 21, 1, 1, 3)"
2022/11/28/22:58:59.780615,"(-5, -3, 1, -7, -11, -4, 0, -1)"
2022/11/28/22:58:59.780633,"(1, 2, -1, -3, 2, 1, 1, 0)"
2022/11/28/22:58:59.782305,"(-4, -3, -1, -7, -7, -3, -5, -4)"
2022/11/28/22:58:59.782313,"(3, -2, -1, 2, -4, 2, 1, 2)"
2022/11/28/22:58:59.793836,"(-5, -4, -1, 1, 5, 1, -2, -1)"
2022/11/28/22:58:59.793850,"(4, 3, -4, -1, 0, -1, 0, 2)"
2022/11/28/22:58:59.803879,"(-3, 1, 7, -6, -4, -2, -3, -3)"
2022/11/28/22:58:59.803908,"(-3, -3, -7, 19, 3, -3, -1, -4)"
2022/11/28/22:58:59.817821,"(0, -2, 1, -8, 1, 0, -1, -1)"
2022/11/28/22:58:59.817853,"(2, -4, 3, 11, 0, 2, 1, 0)"
2022/11/28/22:58:59.819793,"(-2, 3, 0, -6, 3, 0, 0, -2)"
2022/11/28/22:58:59.819803,"(1, 2, 3, -1, -11, -4, -3, -2)"
2022/11/28/22:58:59.840539,"(-4, -4, -3, 1, -4, -2, -1, 0)"
2022/11/28/22:58:59.840573,"(-2, -6, -3, -15, 2, -1, -3, -3)"
2022/11/28/22:58:59.842348,"(-1, -3, -5, 6, 3, 0, 0, 0)"
2022/11/28/22:58:59.842364,"(-1, 1, 5, 1, -3, -2, -1, -3)"
2022/11/28/22:58:59.862772,"(-1, 5, -2, -1, 0, -3, -2, 0)"
2022/11/28/22:58:59.862956,"(-3, -1, -3, -4, -2, 0, 0, 0)"
2022/11/28/22:58:59.864560,"(-5, -4, 0, -3, 0, -3, -1, -3)"
2022/11/28/22:58:59.864575,"(-1, -1, 3, -5, -3, 2, 0, -2)"
2022/11/28/22:58:59.877572,"(10, -3, -11, -10, 1, 5, 4, 3)"
2022/11/28/22:58:59.877684,"(-5, 3, 3, 12, -2, -5, -2, 0)"
2022/11/28/22:58:59.879586,"(-2, 1, 0, 8, 5, -1, -1, 0)"
2022/11/28/22:58:59.879600,"(-3, -3, 0, 0, -1, 1, 0, -2)"
2022/11/28/22:58:59.900616,"(-1, -3, 2, 1, -3, -2, -2, -3)"
2022/11/28/22:58:59.901188,"(2, -9, -7, -6, -7, 1, -2, -1)"
2022/11/28/22:58:59.902877,"(4, 2, -1, 0, 10, 1, 3, 2)"
2022/11/28/22:58:59.902891,"(-2, 1, 5, 5, -5, -3, -2, -1)"
2022/11/28/22:58:59.924133,"(-1, 0, -2, -4, 2, 0, -1, -3)"
2022/11/28/22:58:59.924150,"(-1, -1, -3, -4, -3, 0, -1, -2)"
2022/11/28/22:58:59.925041,"(1, -5, -4, 0, -5, 0, -2, -1)"
2022/11/28/22:58:59.925054,"(-3, 0, -1, -17, 0, 0, 0, 1)"
2022/11/28/22:58:59.939009,"(-1, 1, 1, 14, -5, -3, -2, 1)"
2022/11/28/22:58:59.939032,"(1, -3, -7, 4, 4, 1, 2, 1)"
2022/11/28/22:58:59.940290,"(-2, -5, 1, -2, -2, -1, -1, 0)"
2022/11/28/22:58:59.940317,"(0, -3, 0, -5, -2, -2, -1, -1)"
2022/11/28/22:58:59.960281,"(-4, 2, 0, -9, -6, -4, -2, -4)"
2022/11/28/22:58:59.960308,"(-2, -1, 4, -8, 1, 1, 1, -1)"
2022/11/28/22:58:59.961939,"(-2, -4, -5, 2, -5, -2, -1, 1)"
2022/11/28/22:58:59.961963,"(-1, 2, -1, 8, -1, -3, 0, 0)"
2022/11/28/22:58:59.983284,"(0, -6, 1, 1, -1, 0, -2, -2)"
2022/11/28/22:58:59.983432,"(-2, 0, -1, 4, 1, -1, -3, -3)"
2022/11/28/22:58:59.984949,"(-3, 2, 1, -4, -1, 0, 0, -3)"
2022/11/28/22:58:59.984966,"(1, -2, -1, -6, -6, -3, -1, -2)"
2022/11/28/22:58:59.997708,"(4, 3, -3, 5, 0, 2, 2, 4)"
2022/11/28/22:58:59.997798,"(0, -3, -3, -9, 0, -1, -2, 0)"
2022/11/28/22:58:59.999505,"(-2, -1, 0, 1, 0, -1, -2, -1)"
2022/11/28/22:58:59.999526,"(-4, -2, 1, 2, -4, -1, -2, -2)"
2022/11/28/22:59:00.020299,"(-3, -3, -5, -1, 2, -1, -1, -2)"
2022/11/28/22:59:00.020566,"(-2, -5, -4, -5, -5, -1, 0, 1)"
2022/11/28/22:59:00.022342,"(0, 5, 1, -2, 1, -2, 0, -1)"
2022/11/28/22:59:00.022374,"(0, -2, 1, 0, 0, -1, 2, -1)"
2022/11/28/22:59:00.042846,"(3, 3, 1, 1, 1, 2, 1, 1)"
2022/11/28/22:59:00.042861,"(-8, -3, -7, -5, -1, -4, -2, -5)"
2022/11/28/22:59:00.044674,"(1, -1, -4, -6, -2, -1, 2, 0)"
2022/11/28/22:59:00.044692,"(0, -1, -2, 4, 1, 2, -1, 0)"
2022/11/28/22:59:00.056830,"(-1, -4, 1, -2, -3, -3, -1, -3)"
2022/11/28/22:59:00.056915,"(2, 1, 4, 4, 2, 0, -1, -1)"
2022/11/28/22:59:00.064020,"(2, -1, -4, -1, 1, 2, 0, 1)"
2022/11/28/22:59:00.064037,"(-5, -2, -2, -7, -3, -3, -3, -3)"
2022/11/28/22:59:00.080752,"(-1, -5, -3, 1, 2, 0, -2, -1)"
2022/11/28/22:59:00.080960,"(-2, 2, 3, 1, 0, 1, 1, -1)"
2022/11/28/22:59:00.082292,"(-2, 1, -1, -4, -3, -4, 0, -2)"
2022/11/28/22:59:00.082321,"(2, 2, -3, 1, 1, 1, 0, 2)"
2022/11/28/22:59:00.102959,"(-4, -2, -1, -1, -3, -2, -1, -2)"
2022/11/28/22:59:00.103163,"(4, -1, -1, -2, -1, -1, 0, -1)"
2022/11/28/22:59:00.105156,"(-2, -2, 0, 6, 1, 0, -1, -1)"
2022/11/28/22:59:00.105182,"(-2, 0, -1, -5, -1, -2, 0, 0)"
2022/11/28/22:59:00.117015,"(1, 3, 1, -1, -1, -1, 0, 0)"
2022/11/28/22:59:00.117030,"(0, -2, -2, -1, -1, 2, 1, 2)"
2022/11/28/22:59:00.124304,"(-1, 0, 0, -2, -3, 0, 0, -2)"
2022/11/28/22:59:00.124343,"(-1, -3, -2, -6, -7, -1, -2, -3)"
2022/11/28/22:59:00.141774,"(-1, -2, -3, 1, 10, 0, -1, 0)"
2022/11/28/22:59:00.142850,"(-1, 1, 4, 3, 0, 0, -2, -1)"
2022/11/28/22:59:00.142870,"(-2, -2, -2, 1, -2, -2, -2, -3)"
2022/11/28/22:59:00.142891,"(-3, -4, -1, -1, 1, -1, -1, -3)"
2022/11/28/22:59:00.163179,"(1, 3, -2, -1, -2, 1, 0, 1)"
2022/11/28/22:59:00.163215,"(-3, -2, -2, -4, -1, -2, -1, 0)"
2022/11/28/22:59:00.165515,"(2, 2, 1, 3, 1, 1, 1, 2)"
2022/11/28/22:59:00.165530,"(0, 0, -1, -3, -5, -2, -1, -4)"
2022/11/28/22:59:00.177162,"(-1, -1, -2, -14, -5, -3, -2, -1)"
2022/11/28/22:59:00.177402,"(0, 0, -4, 10, 3, 2, -1, 0)"
2022/11/28/22:59:00.183817,"(-1, -1, -1, 11, 1, 0, 0, 1)"
2022/11/28/22:59:00.183840,"(-2, -2, 2, -5, -1, -1, -2, -1)"
2022/11/28/22:59:00.200404,"(-1, -2, 1, 6, -2, -1, -1, -2)"
2022/11/28/22:59:00.200568,"(-2, -1, -2, -4, -5, -4, -3, -2)"
2022/11/28/22:59:00.202506,"(1, 4, 1, -4, 5, -1, 0, 2)"
2022/11/28/22:59:00.202610,"(-1, 0, -3, 7, 2, 1, 2, 1)"
2022/11/28/22:59:00.222824,"(-4, -2, -2, -17, -15, -2, -2, -2)"
2022/11/28/22:59:00.222869,"(1, -2, 3, 14, 17, -2, -2, 1)"
2022/11/28/22:59:00.224581,"(-1, -5, -2, -2, -7, -2, -2, -3)"
2022/11/28/22:59:00.224599,"(3, 0, -6, -19, 4, 0, 1, 3)"
2022/11/28/22:59:00.236356,"(0, -2, 0, 20, -13, -3, 0, -3)"
2022/11/28/22:59:00.236385,"(-5, -1, 2, -1, 2, -1, -1, -3)"
2022/11/28/22:59:00.245434,"(-1, -2, -2, -8, -3, -3, -2, -3)"
2022/11/28/22:59:00.245454,"(-1, 0, -1, -2, -1, -1, 0, 0)"
2022/11/28/22:59:00.260492,"(3, 3, -2, -6, 6, 2, 1, 5)"
2022/11/28/22:59:00.260636,"(-3, -5, -7, -11, -10, -4, -2, -3)"
2022/11/28/22:59:00.262116,"(1, 0, 1, -1, -4, 1, 3, 0)"
2022/11/28/22:59:00.262135,"(-1, 1, 7, 17, 7, -1, -1, -2)"
2022/11/28/22:59:00.282648,"(-3, -3, -2, -5, -7, -1, -1, -1)"
2022/11/28/22:59:00.282751,"(2, 2, -3, 0, 7, 0, 1, 0)"
2022/11/28/22:59:00.284615,"(-1, -4, -5, -61, -9, -2, -2, -3)"
2022/11/28/22:59:00.284626,"(-2, 0, 2, 59, -17, 2, 1, 1)"
2022/11/28/22:59:00.296523,"(1, 4, 6, 29, 39, 2, 0, -1)"
2022/11/28/22:59:00.296532,"(2, -1, 0, -12, -4, 0, 0, 0)"
2022/11/28/22:59:00.305574,"(-4, -3, -3, -1, -4, -4, -3, -3)"
2022/11/28/22:59:00.305585,"(0, -1, -3, -23, -6, -3, -3, -2)"
2022/11/28/22:59:00.320215,"(1, -2, -4, -12, -9, -3, 1, -1)"
2022/11/28/22:59:00.320229,"(2, 1, -1, -9, -9, -3, 0, 1)"
2022/11/28/22:59:00.321891,"(0, 0, -1, 12, 13, 0, -2, -1)"
2022/11/28/22:59:00.321899,"(-4, -5, -6, -32, 1, -2, -2, -2)"
2022/11/28/22:59:00.342814,"(-3, -3, -6, 9, -13, -3, -2, 1)"
2022/11/28/22:59:00.342837,"(-2, -5, -18, -70, -11, -3, -2, -2)"
2022/11/28/22:59:00.344463,"(4, 7, 19, 106, 1, 3, 2, 5)"
2022/11/28/22:59:00.344471,"(-2, 2, 16, 22, 12, -1, -1, 0)"
2022/11/28/22:59:00.357155,"(-4, 1, 10, 15, 16, 1, 0, -5)"
2022/11/28/22:59:00.357188,"(4, 4, -6, -17, -6, 2, 3, 1)"
2022/11/28/22:59:00.366109,"(-6, -9, -16, -53, -38, -6, -5, -3)"
2022/11/28/22:59:00.366142,"(0, 1, 0, 32, 30, 0, -1, 0)"
2022/11/28/22:59:00.380371,"(6, -1, 5, 2, -5, -1, -2, -3)"
2022/11/28/22:59:00.380402,"(0, 4, 5, 20, 6, 6, 3, 3)"
2022/11/28/22:59:00.386255,"(-2, 0, -2, 10, 1, -3, -1, -3)"
2022/11/28/22:59:00.386268,"(4, -3, -11, -47, -17, -1, -2, 2)"
2022/11/28/22:59:00.402743,"(-1, -5, -6, -57, -2, -2, -2, -1)"
2022/11/28/22:59:00.402769,"(-2, -1, 3, 50, 7, -5, -7, -4)"
2022/11/28/22:59:00.404544,"(-6, 1, 4, 42, 4, 1, 1, -2)"
2022/11/28/22:59:00.404558,"(-3, 0, -2, 1, 0, 2, 1, -10)"
2022/11/28/22:59:00.416893,"(-1, -2, -1, -4, 5, 1, 2, 9)"
2022/11/28/22:59:00.416919,"(-14, -5, -11, -31, -12, -6, -2, 4)"
2022/11/28/22:59:00.425571,"(9, 0, -1, -25, -2, 1, -1, 5)"
2022/11/28/22:59:00.425592,"(-2, -3, 2, 9, -3, -2, -2, -2)"
2022/11/28/22:59:00.440106,"(0, -1, 5, 21, 3, -3, -5, -14)"
2022/11/28/22:59:00.440266,"(-6, 6, 7, 18, 8, 5, 4, 3)"
2022/11/28/22:59:00.441989,"(-5, -7, -14, -62, -15, -1, -2, 0)"
2022/11/28/22:59:00.442008,"(4, -1, -15, -9, 7, 0, -2, 1)"
2022/11/28/22:59:00.463177,"(-4, 3, 15, 37, -3, 0, 4, 2)"
2022/11/28/22:59:00.463218,"(-11, -7, 6, 15, 4, -4, -6, -11)"
2022/11/28/22:59:00.465255,"(11, 6, 2, -18, 12, 2, 5, 6)"
2022/11/28/22:59:00.465281,"(-7, -11, -17, -2, -17, -10, -9, -9)"
2022/11/28/22:59:00.476714,"(21, 24, 3, -20, 1, 5, 4, 12)"
2022/11/28/22:59:00.476745,"(-6, -11, 0, 12, -2, -2, 2, 3)"
2022/11/28/22:59:00.485863,"(3, -2, 4, 10, 6, 3, 5, -2)"
2022/11/28/22:59:00.485875,"(-21, -11, -6, -18, -13, -13, -21, -3)"
2022/11/28/22:59:00.500650,"(-12, 1, -8, -3, -6, -8, -5, -8)"
2022/11/28/22:59:00.500666,"(26, 0, 0, -4, -6, 3, 8, 19)"
2022/11/28/22:59:00.502331,"(1, -14, 0, 8, -1, -5, -25, -29)"
2022/11/28/22:59:00.502353,"(-9, 16, 6, 4, 13, 17, 17, -4)"
2022/11/28/22:59:00.523083,"(-10, -16, -10, -15, -11, -8, -14, -2)"
2022/11/28/22:59:00.523112,"(21, 11, 5, 4, -5, -15, -11, 8)"
2022/11/28/22:59:00.524945,"(-1, 1, 1, 7, 8, 4, 20, -3)"
2022/11/28/22:59:00.524971,"(3, 3, 8, 7, 4, 22, 18, 4)"
2022/11/28/22:59:00.536387,"(-1, -3, -7, 4, -5, -19, -18, -15)"
2022/11/28/22:59:00.536414,"(-8, -7, -2, -28, -6, -16, -17, -11)"
2022/11/28/22:59:00.546057,"(5, 9, 3, 20, 2, -1, 2, 5)"
2022/11/28/22:59:00.546086,"(-3, 0, 1, -13, -6, -7, -2, -4)"
2022/11/28/22:59:00.560508,"(6, 2, -2, 15, 7, 18, 24, 20)"
2022/11/28/22:59:00.560621,"(-19, -1, -3, 7, 2, 0, -8, -18)"
2022/11/28/22:59:00.562108,"(-18, -6, 2, 16, 5, -4, -3, -1)"
2022/11/28/22:59:00.562126,"(9, -4, -5, -28, -11, -6, -7, 3)"
2022/11/28/22:59:00.583338,"(-16, -3, -2, -3, 1, 10, 6, 0)"
2022/11/28/22:59:00.583366,"(70, 28, 4, -1, -3, 3, 8, 12)"
2022/11/28/22:59:00.585039,"(-13, -13, -6, -5, 2, -2, -3, 1)"
2022/11/28/22:59:00.585048,"(2, 8, 3, 15, 1, -5, -3, -8)"
2022/11/28/22:59:00.596437,"(13, -8, -1, -17, -2, 0, -7, -4)"
2022/11/28/22:59:00.596454,"(-16, -1, 1, 7, 3, 14, 10, -4)"
2022/11/28/22:59:00.606157,"(-13, -8, -5, -5, -11, -12, 6, 5)"
2022/11/28/22:59:00.606169,"(38, 8, -1, 6, 4, -3, -16, 10)"
2022/11/28/22:59:00.620099,"(-30, -6, -1, -23, -3, -6, -2, -16)"
2022/11/28/22:59:00.620127,"(-6, 0, 5, 16, 2, 7, 7, 5)"
2022/11/28/22:59:00.621984,"(4, 4, 0, 3, -1, -9, -19, -11)"
2022/11/28/22:59:00.621996,"(-50, -6, 0, 10, -1, 3, 7, -7)"
2022/11/28/22:59:00.643398,"(15, -9, -6, 0, -4, -2, 1, 13)"
2022/11/28/22:59:00.643434,"(-16, -13, -1, -15, -2, -1, -4, -6)"
2022/11/28/22:59:00.645185,"(14, 6, -8, -18, -2, 6, 3, 6)"
2022/11/28/22:59:00.645197,"(2, 2, 0, 7, 0, -3, 2, 4)"
2022/11/28/22:59:00.656667,"(-1, -1, -3, 9, -1, -6, -9, -20)"
2022/11/28/22:59:00.656685,"(-22, -8, 8, 11, 2, 6, 6, 3)"
2022/11/28/22:59:00.665524,"(-1, 6, -2, -25, -1, 2, -2, 4)"
2022/11/28/22:59:00.665553,"(3, -10, -4, -6, -7, -10, -3, 1)"
2022/11/28/22:59:00.680870,"(19, 8, -1, 9, -1, -1, -3, -3)"
2022/11/28/22:59:00.680892,"(-42, -18, -5, 23, 6, 8, 4, -10)"
2022/11/28/22:59:00.682120,"(21, 6, 9, -4, 6, 3, 2, 9)"
2022/11/28/22:59:00.682132,"(-6, -4, -4, -22, -6, 0, 3, 2)"
2022/11/28/22:59:00.703075,"(-3, -4, -6, -14, -9, -3, -4, -4)"
2022/11/28/22:59:00.703352,"(-5, 5, 1, 4, 1, -6, -4, -2)"
2022/11/28/22:59:00.705070,"(8, 15, -1, 5, 3, 0, 4, 3)"
2022/11/28/22:59:00.705090,"(-1, -4, 4, 22, 6, 7, 0, -2)"
2022/11/28/22:59:00.716516,"(-5, -3, 3, 5, -5, -6, 0, 8)"
2022/11/28/22:59:00.716536,"(11, 3, -9, -43, -6, -2, -2, 0)"
2022/11/28/22:59:00.725526,"(-15, -9, -3, 15, -1, 1, 0, -2)"
2022/11/28/22:59:00.725547,"(15, -4, 2, 4, -1, -5, -3, 2)"
2022/11/28/22:59:00.740053,"(-11, 3, 2, -3, 2, 6, 4, 3)"
2022/11/28/22:59:00.740064,"(22, 3, 3, 10, -2, -3, -1, 6)"
2022/11/28/22:59:00.746310,"(-8, -3, -5, -4, 2, 2, -2, -8)"
2022/11/28/22:59:00.746338,"(-2, -1, -4, -15, -3, -3, -2, -2)"
2022/11/28/22:59:00.762962,"(16, -2, 0, -6, -2, -5, -2, 1)"
2022/11/28/22:59:00.762998,"(-8, -27, -10, 2, -2, -8, -7, -6)"
2022/11/28/22:59:00.765037,"(38, 18, 9, 7, 1, 5, 8, 6)"
2022/11/28/22:59:00.765050,"(-2, -4, 1, -4, -1, -2, -2, 1)"
2022/11/28/22:59:00.776366,"(-23, -3, -3, 9, -1, -7, -9, -12)"
2022/11/28/22:59:00.776379,"(-14, -10, -2, -14, -5, -1, 0, -9)"
2022/11/28/22:59:00.785665,"(24, 19, -3, -16, -2, -2, -2, 9)"
2022/11/28/22:59:00.785678,"(-16, -1, -1, 5, 3, -2, -1, -9)"
2022/11/28/22:59:00.800545,"(9, 5, 1, 10, 1, 0, 2, 3)"
2022/11/28/22:59:00.800567,"(4, 0, -3, -3, -4, -4, -3, -1)"
2022/11/28/22:59:00.802309,"(-15, -12, 5, 17, 0, 1, -2, 0)"
2022/11/28/22:59:00.802331,"(1, 4, 0, -18, 0, -1, -1, -4)"
2022/11/28/22:59:00.822685,"(5, 1, -5, 4, 3, 6, 7, 17)"
2022/11/28/22:59:00.822726,"(4, 10, 3, 11, 8, 4, 4, 0)"
2022/11/28/22:59:00.824469,"(-11, -10, 2, -6, -10, -8, -7, -9)"
2022/11/28/22:59:00.824491,"(11, 9, 0, -8, -6, -5, -8, 4)"
2022/11/28/22:59:00.845587,"(-33, 0, -2, 5, 4, 10, 16, 5)"
2022/11/28/22:59:00.845618,"(26, 1, 0, 5, -1, -3, -9, 2)"
2022/11/28/22:59:00.847334,"(-10, -7, -1, 9, 1, -6, -1, -5)"
2022/11/28/22:59:00.847348,"(14, 9, 1, -13, -3, -10, -7, 16)"
2022/11/28/22:59:00.860302,"(-22, -9, -1, -2, -5, -7, -9, -18)"
2022/11/28/22:59:00.860551,"(9, 6, -1, 1, -1, 3, 8, 5)"
2022/11/28/22:59:00.862113,"(-12, 14, -1, -7, 2, 4, 5, 3)"
2022/11/28/22:59:00.862132,"(8, -5, 0, 11, -3, 1, 2, 3)"
2022/11/28/22:59:00.882757,"(15, 2, -2, -9, 1, -5, -4, 1)"
2022/11/28/22:59:00.883134,"(-10, 0, -5, -19, -3, 1, -3, -3)"
2022/11/28/22:59:00.884615,"(-11, -12, -4, 16, 2, -2, -4, -3)"
2022/11/28/22:59:00.884626,"(-3, -6, 4, -7, -4, -1, 0, -5)"
2022/11/28/22:59:00.905418,"(7, 5, -1, 2, 1, 5, 4, 4)"
2022/11/28/22:59:00.905438,"(-15, 11, 4, 30, -2, -3, -6, -9)"
2022/11/28/22:59:00.907361,"(1, -15, -8, -42, -2, 1, 0, 1)"
2022/11/28/22:59:00.907371,"(-12, 2, 2, -3, 0, 3, 5, -2)"
2022/11/28/22:59:00.919982,"(5, 0, -2, 1, -2, -2, -1, -1)"
2022/11/28/22:59:00.919998,"(-32, -4, 1, 3, -2, -3, -2, -2)"
2022/11/28/22:59:00.922057,"(35, -3, -2, 8, -2, -1, -2, -5)"
2022/11/28/22:59:00.922079,"(7, 1, -3, 2, -1, 0, -3, -2)"
2022/11/28/22:59:00.943370,"(11, -1, 5, -6, -1, 2, -1, 7)"
2022/11/28/22:59:00.943410,"(-12, -8, -5, -10, -2, -1, 4, -2)"
2022/11/28/22:59:00.945122,"(-6, -13, 4, 5, -3, -1, -2, -7)"
2022/11/28/22:59:00.945152,"(-7, -8, -3, 2, 3, 6, 7, -1)"
2022/11/28/22:59:00.965932,"(11, 1, -8, 0, -4, -1, -8, -9)"
2022/11/28/22:59:00.965961,"(7, 1, 4, -11, -2, -1, 0, 3)"
2022/11/28/22:59:00.967658,"(13, -3, -3, -6, -3, -3, -2, -2)"
2022/11/28/22:59:00.967681,"(-25, 0, 0, 10, -1, 1, 3, -1)"
2022/11/28/22:59:00.979635,"(-3, -1, -8, 4, 0, -2, -2, -2)"
2022/11/28/22:59:00.979777,"(11, -2, -1, -28, 0, -1, -2, -1)"
2022/11/28/22:59:00.986612,"(-16, 2, 0, -6, 0, -1, 0, -1)"
2022/11/28/22:59:00.986638,"(21, 2, -3, 15, -5, -4, -2, 3)"
2022/11/28/22:59:01.003263,"(-11, 2, 5, -3, -3, 0, 2, -4)"
2022/11/28/22:59:01.003277,"(0, 2, -2, -2, -3, -3, -7, -5)"
2022/11/28/22:59:01.005265,"(-14, 4, 1, 3, 1, 2, 0, 2)"
2022/11/28/22:59:01.005289,"(-7, -3, -2, -9, 3, 2, 1, -3)"
2022/11/28/22:59:01.026070,"(41, -1, 2, 4, 2, -1, 0, 7)"
2022/11/28/22:59:01.026091,"(-14, -13, -2, 2, -4, -7, -8, -4)"
2022/11/28/22:59:01.027543,"(-6, 5, -2, 4, 4, 4, 1, -6)"
2022/11/28/22:59:01.027568,"(-2, -20, 2, 4, -1, 2, 3, 5)"
2022/11/28/22:59:01.039743,"(4, 13, -1, -8, -1, -1, -2, 1)"
2022/11/28/22:59:01.040026,"(-14, -6, 4, 8, 0, -4, -2, -9)"
2022/11/28/22:59:01.046886,"(-3, -2, -8, -4, 1, -2, -1, 3)"
2022/11/28/22:59:01.046974,"(-3, 1, -2, -5, -1, -2, 1, 0)"
2022/11/28/22:59:01.063382,"(-5, 1, 3, -18, -1, 0, -3, -2)"
2022/11/28/22:59:01.063411,"(14, -3, -2, 11, 3, 2, 5, 3)"
2022/11/28/22:59:01.065142,"(-15, -6, -2, 8, -1, -2, -1, 4)"
2022/11/28/22:59:01.065162,"(0, 1, -13, -4, -9, -8, -5, -7)"
2022/11/28/22:59:01.085802,"(-14, -5, -3, -14, -5, -6, -4, -5)"
2022/11/28/22:59:01.085841,"(11, 9, 4, 6, 0, 1, 0, 1)"
2022/11/28/22:59:01.087504,"(0, 2, 12, -3, 4, 6, 3, 1)"
2022/11/28/22:59:01.087521,"(-8, -10, -4, 21, 7, 2, -2, -3)"
2022/11/28/22:59:01.099695,"(2, 2, -6, -17, 1, 3, 3, 4)"
2022/11/28/22:59:01.100009,"(6, 0, -5, -5, -5, -1, 2, 4)"
2022/11/28/22:59:01.106190,"(-12, -8, -8, -12, -10, -11, -7, -7)"
2022/11/28/22:59:01.106213,"(6, 4, 2, -2, 0, -3, -1, -3)"
2022/11/28/22:59:01.123049,"(-3, 2, 8, 20, 6, 4, 3, 6)"
2022/11/28/22:59:01.123258,"(8, 6, 4, -8, 0, 2, -2, -3)"
2022/11/28/22:59:01.125028,"(1, 6, 3, 7, 0, 3, 2, 7)"
2022/11/28/22:59:01.125049,"(0, 4, 2, -9, -3, -3, -4, -4)"
2022/11/28/22:59:01.146420,"(-4, -7, 0, -2, -2, -2, -1, -1)"
2022/11/28/22:59:01.146446,"(-6, -3, -5, -6, -2, 0, -1, -3)"
2022/11/28/22:59:01.148191,"(1, 7, 1, -3, -2, -3, -2, -1)"
2022/11/28/22:59:01.148216,"(-5, -5, 1, -2, 0, 1, -2, -4)"
2022/11/28/22:59:01.158949,"(-4, -6, -4, 4, 2, -1, 1, 2)"
2022/11/28/22:59:01.158975,"(-7, -5, -5, 1, -7, -10, -7, -8)"
2022/11/28/22:59:01.168411,"(-1, -1, -3, 3, 2, 3, 5, 5)"
2022/11/28/22:59:01.168438,"(0, 2, 0, -14, -6, -3, -4, -7)"
