time,.data
2022/11/28/23:08:44.091089,"(-24, -5, 6, 1, -2, -2, -2, -27)"
2022/11/28/23:08:44.091686,"(7, -3, -11, -3, -4, -5, -9, 2)"
2022/11/28/23:08:44.091701,"(30, 8, -4, -2, 1, 9, 2, 13)"
2022/11/28/23:08:44.114298,"(-53, -3, 1, 3, 0, -7, 4, -4)"
2022/11/28/23:08:44.114327,"(-24, -15, -2, -3, -7, -1, 0, -11)"
2022/11/28/23:08:44.115383,"(11, 10, 5, -1, -1, 4, -4, 8)"
2022/11/28/23:08:44.115397,"(18, 9, 0, 1, 0, 2, 2, 9)"
2022/11/28/23:08:44.127597,"(12, -6, -3, -2, -4, -14, -17, -45)"
2022/11/28/23:08:44.127618,"(-7, -7, -4, -2, 1, -1, 5, 4)"
2022/11/28/23:08:44.136040,"(10, 6, 4, 1, 0, 2, 3, 4)"
2022/11/28/23:08:44.136056,"(-17, 8, 6, 3, -1, -5, -3, 30)"
2022/11/28/23:08:44.150534,"(31, -6, -9, -4, 5, 6, 3, -18)"
2022/11/28/23:08:44.150545,"(-20, -1, 4, 0, 0, -5, -9, -30)"
2022/11/28/23:08:44.151568,"(51, 6, -2, -2, 0, 3, -2, 34)"
2022/11/28/23:08:44.151591,"(-70, 5, 0, -1, -1, -4, 27, -4)"
2022/11/28/23:08:44.174194,"(9, -16, -7, -3, -2, 3, 1, -10)"
2022/11/28/23:08:44.174214,"(18, 9, 10, 3, 2, -2, -7, -2)"
2022/11/28/23:08:44.174860,"(-26, 0, 2, 1, -2, -1, 9, -4)"
2022/11/28/23:08:44.174881,"(18, -4, -10, -5, -1, -2, -15, -60)"
2022/11/28/23:08:44.187812,"(-24, 3, -1, -1, -3, 3, 1, 16)"
2022/11/28/23:08:44.187844,"(-6, -4, 2, 3, 0, -1, 4, 5)"
2022/11/28/23:08:44.195716,"(-13, -5, -4, -2, -2, -1, 5, -13)"
2022/11/28/23:08:44.195747,"(-14, 8, -9, -3, -1, -4, -4, -14)"
2022/11/28/23:08:44.211037,"(11, -9, -4, -3, -3, -4, -6, 21)"
2022/11/28/23:08:44.211065,"(35, 3, 13, 5, 5, 5, 4, 31)"
2022/11/28/23:08:44.212023,"(-52, -1, 8, 0, 2, -4, -8, -21)"
2022/11/28/23:08:44.212045,"(23, -4, -8, -4, -5, -3, 4, 3)"
2022/11/28/23:08:44.241895,"(7, -1, -7, -4, -1, 4, 3, 23)"
2022/11/28/23:08:44.241926,"(0, -11, -13, -4, 6, -3, 0, 5)"
2022/11/28/23:08:44.242671,"(2, 4, -3, 0, 0, 0, -2, -10)"
2022/11/28/23:08:44.242937,"(-13, 3, 7, 2, 0, 0, -4, 17)"
2022/11/28/23:08:44.256869,"(5, -2, -5, -3, -2, -1, 2, -8)"
2022/11/28/23:08:44.256900,"(3, -2, 0, -1, -3, -3, -4, -16)"
2022/11/28/23:08:44.257445,"(13, -42, -29, -9, -5, 0, 18, -1)"
2022/11/28/23:08:44.257468,"(-80, 35, 35, 10, 6, -1, -33, -27)"
2022/11/28/23:08:44.270688,"(22, 7, 2, 2, 1, -1, -6, -11)"
2022/11/28/23:08:44.270719,"(3, 11, -2, -1, -3, 0, -1, 6)"
2022/11/28/23:08:44.271551,"(3, 8, 10, 1, -1, 2, 4, 16)"
2022/11/28/23:08:44.271595,"(5, -15, -6, -3, -2, -1, 1, -61)"
2022/11/28/23:08:44.293391,"(18, -2, 2, 0, 2, -3, -8, -57)"
2022/11/28/23:08:44.293411,"(-8, 5, -3, -3, -4, -2, -9, -27)"
2022/11/28/23:08:44.294037,"(1, 4, -1, 1, 1, 0, -5, 2)"
2022/11/28/23:08:44.294048,"(-28, -14, -9, -5, -6, 0, 21, 67)"
2022/11/28/23:08:44.317148,"(-6, 13, 5, 2, 0, 0, 0, 11)"
2022/11/28/23:08:44.317174,"(11, -14, -7, -3, -3, -1, -1, -9)"
2022/11/28/23:08:44.317955,"(9, 9, 4, 0, -1, 1, 17, 21)"
2022/11/28/23:08:44.317972,"(3, -16, -10, -4, -2, 2, 3, -2)"
2022/11/28/23:08:44.330528,"(4, -10, -6, -6, -4, 0, 10, 27)"
2022/11/28/23:08:44.330545,"(-7, -4, 2, 2, 0, -3, -8, 30)"
2022/11/28/23:08:44.331445,"(-30, 21, 11, 1, -1, -3, -17, -49)"
2022/11/28/23:08:44.331461,"(8, -2, 2, 2, 3, -1, -5, -7)"
2022/11/28/23:08:44.352963,"(-7, -16, -10, -5, -2, -1, 7, -25)"
2022/11/28/23:08:44.352979,"(-8, -8, -11, -4, -3, 2, 21, 27)"
2022/11/28/23:08:44.353696,"(-13, 15, 18, 2, -1, -5, -21, -1)"
2022/11/28/23:08:44.353716,"(7, 3, -15, 3, 1, -1, 7, -5)"
2022/11/28/23:08:44.376685,"(-26, 16, 21, 2, 3, 3, 2, 11)"
2022/11/28/23:08:44.376720,"(31, -5, 4, 2, 1, -1, -15, -10)"
2022/11/28/23:08:44.377553,"(35, -9, -8, -2, -2, -1, -12, -33)"
2022/11/28/23:08:44.377575,"(3, 4, -7, -4, -2, 1, 11, 57)"
2022/11/28/23:08:44.390602,"(-10, -7, -4, -1, -3, 0, 7, 28)"
2022/11/28/23:08:44.390630,"(-19, 4, -1, -2, -1, 0, 6, 6)"
2022/11/28/23:08:44.391561,"(-27, -4, -8, -3, -1, -1, 8, -5)"
2022/11/28/23:08:44.391587,"(41, -6, -5, -6, -6, -2, -1, 2)"
2022/11/28/23:08:44.413493,"(0, -4, -3, -3, 1, 2, 2, 11)"
2022/11/28/23:08:44.413515,"(0, 4, 5, 8, -1, -1, -1, -1)"
2022/11/28/23:08:44.414065,"(-1, 2, -2, -6, 1, -2, 1, 9)"
2022/11/28/23:08:44.414087,"(-15, -14, 1, 5, -2, -1, 5, -29)"
2022/11/28/23:08:44.436530,"(7, 4, -4, -4, 2, -5, -29, -22)"
2022/11/28/23:08:44.436545,"(-38, -5, -7, -11, -6, -2, 3, 5)"
2022/11/28/23:08:44.437479,"(15, -1, 3, 7, 2, 2, 12, -3)"
2022/11/28/23:08:44.437803,"(32, -1, 3, -1, -7, -3, -7, -5)"
2022/11/28/23:08:44.450950,"(-11, 2, -3, -3, -1, 1, 4, 27)"
2022/11/28/23:08:44.451146,"(-4, -6, -5, -5, -3, -1, 8, -2)"
2022/11/28/23:08:44.452219,"(4, 4, 7, -2, -1, -1, -7, -7)"
2022/11/28/23:08:44.452239,"(5, 9, 2, 7, 0, -2, -7, 13)"
2022/11/28/23:08:44.473755,"(-31, -16, -11, -8, -2, -2, 0, -8)"
2022/11/28/23:08:44.473777,"(-2, 0, -10, 0, 0, 0, 3, -5)"
2022/11/28/23:08:44.474510,"(-1, -23, -26, 15, -1, -1, 0, -1)"
2022/11/28/23:08:44.474540,"(-15, 47, 53, -9, 5, -2, -8, -15)"
2022/11/28/23:08:44.497224,"(38, 11, -1, 3, -2, -2, 1, 13)"
2022/11/28/23:08:44.497254,"(0, -1, 2, -4, 3, -3, -19, -4)"
2022/11/28/23:08:44.497591,"(4, -7, -2, 2, 2, -3, -12, -19)"
2022/11/28/23:08:44.497719,"(16, -25, -34, -10, 1, -2, 5, 21)"
2022/11/28/23:08:44.510592,"(-3, 9, 5, -4, -2, -3, -7, 21)"
2022/11/28/23:08:44.510601,"(7, -1, 5, 2, 0, 4, 16, 47)"
2022/11/28/23:08:44.511410,"(4, 7, -4, 18, -3, -2, -4, -6)"
2022/11/28/23:08:44.511433,"(-9, -13, 16, 5, 0, -3, -6, -12)"
2022/11/28/23:08:44.533221,"(-7, 4, 2, 1, -3, -3, 0, -13)"
2022/11/28/23:08:44.533243,"(-1, -7, -1, -4, -4, 3, 2, -29)"
2022/11/28/23:08:44.533959,"(2, 1, 1, -12, -3, 7, 10, 34)"
2022/11/28/23:08:44.533968,"(-9, -6, -17, -4, 12, -11, -3, 1)"
2022/11/28/23:08:44.556499,"(-9, -10, 2, 1, -2, 1, 9, -21)"
2022/11/28/23:08:44.556512,"(9, 8, -1, 1, -1, -1, 0, -2)"
2022/11/28/23:08:44.557222,"(-27, -4, -4, -8, -3, -3, 0, -55)"
2022/11/28/23:08:44.557230,"(13, 3, 3, 2, -2, -3, -27, -13)"
2022/11/28/23:08:44.570765,"(1, -10, -5, 4, 1, 3, 11, 62)"
2022/11/28/23:08:44.570819,"(-1, 3, 9, 5, 2, -4, -6, 12)"
2022/11/28/23:08:44.571729,"(-4, -2, -3, -11, -2, 2, 13, 0)"
2022/11/28/23:08:44.571757,"(3, -4, -3, 1, -4, 2, 5, 5)"
2022/11/28/23:08:44.593612,"(-1, 1, -3, 1, -3, -2, 2, -6)"
2022/11/28/23:08:44.593653,"(-20, -6, -8, -2, -3, -1, 5, -30)"
2022/11/28/23:08:44.594226,"(4, 0, 6, -6, -2, -6, -5, -4)"
2022/11/28/23:08:44.594238,"(-17, -9, -11, -2, 0, 5, 14, 23)"
2022/11/28/23:08:44.616532,"(15, -2, -1, 0, 0, -1, -8, -11)"
2022/11/28/23:08:44.616543,"(1, 3, 3, -1, -3, -3, 0, -11)"
2022/11/28/23:08:44.617140,"(10, 5, -4, -6, -8, -1, 2, 38)"
2022/11/28/23:08:44.617332,"(-8, -14, -5, -3, -5, 2, 9, 9)"
2022/11/28/23:08:44.630569,"(50, 10, 8, 4, 0, -3, -18, -17)"
2022/11/28/23:08:44.630594,"(-24, 0, 0, -2, 1, 1, -3, -5)"
2022/11/28/23:08:44.631391,"(-3, 3, 1, -1, -2, -2, -3, 7)"
2022/11/28/23:08:44.631416,"(9, -1, -8, -2, 4, 5, 8, -16)"
2022/11/28/23:08:44.653142,"(5, 9, 8, -1, -8, -6, -17, -6)"
2022/11/28/23:08:44.653163,"(7, -5, 0, 1, -2, 2, 5, 10)"
2022/11/28/23:08:44.653795,"(-23, 3, 1, -20, -12, -2, -8, -3)"
2022/11/28/23:08:44.653817,"(6, -5, -10, 17, -2, 2, 2, 2)"
2022/11/28/23:08:44.677217,"(-25, -6, -4, -2, 13, 1, 6, -48)"
2022/11/28/23:08:44.677264,"(-9, -18, 4, 4, 5, -4, -7, -38)"
2022/11/28/23:08:44.677424,"(-7, 20, 5, 0, -2, -2, -20, -27)"
2022/11/28/23:08:44.677432,"(-5, -5, 0, -10, -9, 0, 0, 9)"
2022/11/28/23:08:44.690473,"(-3, -3, -13, -5, -3, 1, 8, 5)"
2022/11/28/23:08:44.690505,"(11, 7, -3, -2, 1, -3, -3, -6)"
2022/11/28/23:08:44.691215,"(16, -16, 6, 1, 8, 1, 10, 19)"
2022/11/28/23:08:44.691227,"(-18, 9, -2, -5, -4, -9, -21, -55)"
2022/11/28/23:08:44.713574,"(-9, 1, 2, 4, 0, -5, -17, -19)"
2022/11/28/23:08:44.713589,"(-6, -4, -4, -6, -2, -1, 1, 0)"
2022/11/28/23:08:44.714175,"(-3, -4, -5, -1, -1, -2, -12, -32)"
2022/11/28/23:08:44.714194,"(10, 3, 3, 0, 2, -3, -13, 23)"
2022/11/28/23:08:44.736740,"(-15, -8, 1, -3, -13, 4, 7, -2)"
2022/11/28/23:08:44.736761,"(2, 3, 1, 2, 0, 0, -1, 8)"
2022/11/28/23:08:44.737738,"(8, -1, -3, 3, 3, -2, 7, -12)"
2022/11/28/23:08:44.737750,"(19, -1, -3, -1, 7, 1, 3, 0)"
2022/11/28/23:08:44.750421,"(-21, -3, -3, -3, -3, -1, 2, -1)"
2022/11/28/23:08:44.750537,"(-10, 3, 1, 0, -2, -2, -2, -36)"
2022/11/28/23:08:44.751323,"(13, 1, -2, 2, 2, -1, 1, 16)"
2022/11/28/23:08:44.751334,"(-8, -1, -1, -4, 3, 1, 9, -34)"
2022/11/28/23:08:44.773038,"(10, -7, -4, -4, -4, 2, 5, 37)"
2022/11/28/23:08:44.773067,"(-3, 9, 3, -1, -6, -4, -9, 28)"
2022/11/28/23:08:44.773907,"(4, -4, 1, 5, 6, 10, 13, 4)"
2022/11/28/23:08:44.773917,"(5, -2, 0, -2, -9, -13, 1, 19)"
2022/11/28/23:08:44.797364,"(-15, 0, -1, 4, 5, 9, 8, -25)"
2022/11/28/23:08:44.797595,"(2, 0, -2, -2, -2, 1, 8, -2)"
2022/11/28/23:08:44.797782,"(-1, -4, 2, -3, -2, -1, -7, 31)"
2022/11/28/23:08:44.798378,"(3, 1, -1, 4, -2, 0, 19, 44)"
2022/11/28/23:08:44.810599,"(-4, 0, -1, -2, -4, -1, 0, 10)"
2022/11/28/23:08:44.810694,"(8, 0, -1, 0, -1, -1, -5, 10)"
2022/11/28/23:08:44.811518,"(10, 1, 0, 3, -1, 1, -3, -1)"
2022/11/28/23:08:44.811531,"(-9, -1, 2, 0, 3, 2, -3, -25)"
2022/11/28/23:08:44.833350,"(-3, 0, 1, 2, 5, -5, -6, 10)"
2022/11/28/23:08:44.833375,"(15, -6, -3, -1, 0, 0, 3, 0)"
2022/11/28/23:08:44.833910,"(-8, -2, -1, -2, -7, -5, -10, -15)"
2022/11/28/23:08:44.834016,"(0, 1, -2, -4, -1, 2, -5, -2)"
2022/11/28/23:08:44.856326,"(7, 4, 3, 1, -1, -5, -8, 3)"
2022/11/28/23:08:44.856340,"(20, 4, -1, -3, 1, 0, -6, 0)"
2022/11/28/23:08:44.857089,"(29, 0, -1, 1, 4, -4, -6, -12)"
2022/11/28/23:08:44.857158,"(-21, -3, -3, -4, -2, 2, -3, 5)"
2022/11/28/23:08:44.880749,"(2, 1, 0, 1, 0, 0, 6, 17)"
2022/11/28/23:08:44.880771,"(-1, 2, -1, 0, 14, -1, -5, -26)"
2022/11/28/23:08:44.881169,"(-1, 0, 0, -1, 1, -3, -3, 14)"
2022/11/28/23:08:44.881177,"(-3, -2, -1, -2, -1, 1, 0, -9)"
2022/11/28/23:08:44.893275,"(-2, -3, -2, -4, -5, -1, -1, -10)"
2022/11/28/23:08:44.893298,"(-6, 0, -1, -3, -7, 0, -2, -7)"
2022/11/28/23:08:44.893993,"(9, 0, -3, 1, -2, -1, 5, 6)"
2022/11/28/23:08:44.894020,"(-34, -2, 0, -3, 3, 0, -3, -8)"
2022/11/28/23:08:44.916532,"(36, 3, 1, 2, 1, -1, 0, 20)"
2022/11/28/23:08:44.916546,"(-7, -7, -2, 1, -4, 0, -1, -10)"
2022/11/28/23:08:44.917300,"(11, 8, -2, 1, 1, 1, 1, 18)"
2022/11/28/23:08:44.917324,"(20, -7, -1, -2, -4, 1, -4, 6)"
2022/11/28/23:08:44.929958,"(25, 4, 1, -1, 0, -3, 0, -19)"
2022/11/28/23:08:44.929966,"(-56, -1, -2, 0, 1, 0, 3, 27)"
2022/11/28/23:08:44.939290,"(-15, -1, 1, 0, -2, -3, 7, -13)"
2022/11/28/23:08:44.939328,"(6, 2, -4, 1, 10, -5, -17, -7)"
2022/11/28/23:08:44.953354,"(-17, -15, -1, -1, 5, -1, 10, -13)"
2022/11/28/23:08:44.953379,"(17, 0, -1, 0, -3, -1, 2, 5)"
2022/11/28/23:08:44.953885,"(-10, -5, -3, -3, 0, 0, 1, 5)"
2022/11/28/23:08:44.953905,"(5, 23, -3, -2, -3, -2, -12, -21)"
2022/11/28/23:08:44.976404,"(-6, -14, 3, 0, -1, -3, 1, 26)"
2022/11/28/23:08:44.976429,"(-3, 6, 9, 1, -1, 3, 3, 19)"
2022/11/28/23:08:44.977627,"(9, -21, -14, -6, -2, 0, 5, -6)"
2022/11/28/23:08:44.977654,"(7, 17, -1, -2, -4, 2, -12, 1)"
2022/11/28/23:08:44.989926,"(6, 40, 17, 5, 0, -3, -15, -15)"
2022/11/28/23:08:44.989948,"(-12, -24, -10, -3, -4, -2, -3, -21)"
2022/11/28/23:08:44.998278,"(-24, 0, -2, 0, 1, 2, 1, 13)"
2022/11/28/23:08:44.998307,"(-1, -34, 1, -2, -2, 0, 6, 6)"
2022/11/28/23:08:45.013412,"(18, 12, -4, 1, 7, -4, -20, -5)"
2022/11/28/23:08:45.013440,"(1, 14, 11, 1, -4, -2, -4, 5)"
2022/11/28/23:08:45.014048,"(5, 28, 6, 1, 2, -6, -17, -13)"
2022/11/28/23:08:45.014058,"(-42, -40, -3, 0, 1, 4, 16, -11)"
2022/11/28/23:08:45.040494,"(-27, -7, -14, -8, -5, -1, -9, -10)"
2022/11/28/23:08:45.040527,"(29, 15, -3, -2, -5, -6, -9, -24)"
2022/11/28/23:08:45.044632,"(7, -16, -6, 1, -3, -3, -9, 38)"
2022/11/28/23:08:45.044659,"(13, 19, 7, 0, -4, 1, 14, -18)"
2022/11/28/23:08:45.049968,"(-3, -21, -4, 0, 4, 7, 12, 35)"
2022/11/28/23:08:45.050000,"(2, 4, -22, -5, -4, -4, 12, 3)"
2022/11/28/23:08:45.058354,"(10, -11, 11, 0, -2, -4, -42, -56)"
2022/11/28/23:08:45.058382,"(43, 39, 4, 2, -1, -1, 8, 50)"
2022/11/28/23:08:45.072850,"(-40, -13, -9, -1, -2, -4, -14, -39)"
2022/11/28/23:08:45.072863,"(9, 46, 2, 2, 4, 5, 20, 96)"
2022/11/28/23:08:45.073918,"(4, -37, -5, -1, 0, 5, 32, 2)"
2022/11/28/23:08:45.073932,"(-20, -6, -7, -5, -3, -4, -14, -15)"
2022/11/28/23:08:45.097497,"(64, 21, -3, -6, -3, 0, 0, 40)"
2022/11/28/23:08:45.097565,"(-63, -23, 5, 8, 2, -2, -11, -73)"
2022/11/28/23:08:45.097829,"(35, 18, 8, 8, 3, -1, -16, 36)"
2022/11/28/23:08:45.098052,"(-15, -26, -9, -9, -1, 1, 0, -6)"
2022/11/28/23:08:45.110136,"(18, 8, 11, 4, -2, 3, 13, -17)"
2022/11/28/23:08:45.110158,"(11, -2, 22, 8, -3, -6, -23, -58)"
2022/11/28/23:08:45.118415,"(12, 7, -30, -14, 0, 4, 19, 7)"
2022/11/28/23:08:45.118447,"(-9, -17, 26, -8, 0, -4, -15, -67)"
2022/11/28/23:08:45.133338,"(-70, 3, 6, 12, -1, -2, -3, -12)"
2022/11/28/23:08:45.133370,"(59, -31, 3, 0, 0, 0, -2, 20)"
2022/11/28/23:08:45.134059,"(-24, -37, -7, -9, -1, 3, 41, -39)"
2022/11/28/23:08:45.134070,"(-56, 46, 5, -1, 1, 2, -24, -9)"
2022/11/28/23:08:45.156363,"(39, -16, -23, 7, -6, -6, -8, 27)"
2022/11/28/23:08:45.156383,"(45, -26, 8, -3, 3, 4, 8, 56)"
2022/11/28/23:08:45.157180,"(16, 64, -4, 5, 0, 1, -5, 19)"
2022/11/28/23:08:45.157195,"(-52, -56, -1, -30, -5, -2, 11, 8)"
2022/11/28/23:08:45.179158,"(78, 28, 10, 17, 1, 5, 25, 2)"
2022/11/28/23:08:45.179194,"(-89, -1, -42, -3, -2, -4, -25, -42)"
2022/11/28/23:08:45.179812,"(58, 31, 42, -12, -2, -5, -2, 10)"
2022/11/28/23:08:45.180074,"(17, -4, -13, 8, -5, -2, 5, 35)"
2022/11/28/23:08:45.193077,"(50, -21, -99, -22, 2, 2, 19, 84)"
2022/11/28/23:08:45.194076,"(17, -50, 80, -4, -3, -7, -9, -62)"
2022/11/28/23:08:45.194096,"(-109, 70, 55, -17, 3, -2, -21, -85)"
2022/11/28/23:08:45.194112,"(104, -19, -10, 89, 1, -1, -2, 112)"
2022/11/28/23:08:45.216559,"(-85, -39, 34, -28, 0, 4, 21, -45)"
2022/11/28/23:08:45.216590,"(102, 85, -70, -8, 0, 0, -5, -40)"
2022/11/28/23:08:45.217224,"(-79, -40, 8, -23, -6, -5, -10, -14)"
2022/11/28/23:08:45.218703,"(-13, -38, -14, -16, -5, -9, 6, -19)"
2022/11/28/23:08:45.239172,"(-1, 37, 29, 16, 0, 0, -14, -12)"
2022/11/28/23:08:45.239188,"(56, -21, -43, -20, -4, 0, 1, 31)"
2022/11/28/23:08:45.240215,"(47, -48, 8, 13, 2, 2, 13, 7)"
2022/11/28/23:08:45.240899,"(-38, 19, -28, -27, -3, -3, -7, -72)"
2022/11/28/23:08:45.253307,"(81, -33, 7, -53, -10, -6, -7, 7)"
2022/11/28/23:08:45.253338,"(-21, 9, -10, 96, 6, 2, 3, 25)"
2022/11/28/23:08:45.254049,"(-64, 12, -18, -8, -3, 0, 15, 118)"
2022/11/28/23:08:45.254060,"(124, 32, 40, -12, 6, 3, -9, -44)"
2022/11/28/23:08:45.276707,"(-128, -40, -58, -75, -8, -3, -2, -31)"
2022/11/28/23:08:45.276743,"(-39, 21, 82, 9, 2, -2, -2, 12)"
2022/11/28/23:08:45.277259,"(54, -65, -76, 75, -4, -4, -8, -3)"
2022/11/28/23:08:45.277274,"(-5, -9, -26, -25, -6, 4, 17, 16)"
2022/11/28/23:08:45.299043,"(-15, 37, 30, -27, 10, -2, -18, -31)"
2022/11/28/23:08:45.299185,"(-19, -29, -124, -44, -19, -1, 7, 9)"
2022/11/28/23:08:45.300076,"(-23, 28, 114, 95, 11, -6, -4, -10)"
2022/11/28/23:08:45.300092,"(-9, 6, -68, -71, 0, 3, 6, -1)"
2022/11/28/23:08:45.313203,"(9, 7, 84, 52, 1, 5, -5, -16)"
2022/11/28/23:08:45.313216,"(-37, -10, -42, -9, -3, -12, -6, 16)"
2022/11/28/23:08:45.313954,"(29, -15, -20, -45, -6, 1, -11, -10)"
2022/11/28/23:08:45.313977,"(-3, 11, 12, 8, -6, -2, 10, 2)"
2022/11/28/23:08:45.336686,"(-20, -10, -42, 10, 7, -4, 4, -5)"
2022/11/28/23:08:45.336870,"(-9, -19, 6, -64, -12, -9, -7, -5)"
2022/11/28/23:08:45.337894,"(14, 20, 26, 36, 2, -5, -7, -13)"
2022/11/28/23:08:45.337921,"(-5, 0, -53, -30, 19, 3, 6, 4)"
2022/11/28/23:08:45.359120,"(-15, 0, 65, -21, -28, 4, 2, -1)"
2022/11/28/23:08:45.359133,"(0, 8, 56, 46, 3, 13, 0, -1)"
2022/11/28/23:08:45.359878,"(10, -11, -51, -99, -5, 16, -2, -11)"
2022/11/28/23:08:45.359905,"(-18, 10, 91, 101, 2, -33, -18, 11)"
2022/11/28/23:08:45.373467,"(5, -5, -27, 7, 3, -5, 18, -3)"
2022/11/28/23:08:45.373584,"(-1, -1, -36, -42, -10, -3, -13, 0)"
2022/11/28/23:08:45.374094,"(-3, -2, -12, -29, 5, 15, 1, -4)"
2022/11/28/23:08:45.374107,"(-5, -6, 17, 19, -23, -16, -10, 3)"
2022/11/28/23:08:45.396638,"(2, 10, 9, 40, 0, 2, 3, -5)"
2022/11/28/23:08:45.396649,"(-1, 4, 32, -23, -3, -2, -2, 2)"
2022/11/28/23:08:45.397520,"(-3, -8, -59, 57, 18, 19, 15, -1)"
2022/11/28/23:08:45.397546,"(-2, 5, 49, -16, -4, 5, -1, -3)"
2022/11/28/23:08:45.419353,"(1, -5, -35, -5, -2, -13, -12, -6)"
2022/11/28/23:08:45.419367,"(-8, -5, 6, -45, -1, 11, 16, 4)"
2022/11/28/23:08:45.420068,"(8, -4, -20, 17, -12, -9, -13, 3)"
2022/11/28/23:08:45.420085,"(0, 5, -2, 9, -1, 4, 6, -5)"
2022/11/28/23:08:45.434077,"(-5, -2, 10, -2, -2, 14, 3, -2)"
2022/11/28/23:08:45.434249,"(-3, -6, -29, -17, 20, 1, -2, -3)"
2022/11/28/23:08:45.434933,"(4, 5, 32, 3, -6, -14, 3, 5)"
2022/11/28/23:08:45.434950,"(1, -6, -7, -6, 0, 7, 6, 0)"
2022/11/28/23:08:45.456246,"(-13, 1, -12, 16, 16, 7, -16, -8)"
2022/11/28/23:08:45.456266,"(-2, 3, 12, 22, 0, -7, 7, -5)"
2022/11/28/23:08:45.457245,"(5, -2, -8, -12, -2, -10, 3, 0)"
2022/11/28/23:08:45.457269,"(-6, -7, -21, -14, 2, 9, -1, 3)"
2022/11/28/23:08:45.479777,"(11, -14, -11, 25, -5, -8, -3, -4)"
2022/11/28/23:08:45.479797,"(28, 29, 28, 27, 5, -2, 5, 6)"
2022/11/28/23:08:45.480531,"(-52, -15, -20, -42, -3, -3, -5, -44)"
2022/11/28/23:08:45.480555,"(-4, -23, -17, -6, -12, 5, 0, 0)"
2022/11/28/23:08:45.493109,"(-30, 16, 28, 15, 0, -3, 1, 13)"
2022/11/28/23:08:45.493135,"(49, -23, 1, 7, 4, -2, -5, -4)"
2022/11/28/23:08:45.493859,"(3, 15, -10, -11, -5, -1, 1, 1)"
2022/11/28/23:08:45.493875,"(-15, 11, -5, -10, -4, -4, -10, -3)"
2022/11/28/23:08:45.516430,"(9, -14, -13, 6, 0, -4, 3, 7)"
2022/11/28/23:08:45.516668,"(-25, 3, 5, 10, -7, 0, -3, -3)"
2022/11/28/23:08:45.517275,"(2, -1, 9, -17, -4, -5, 6, 24)"
2022/11/28/23:08:45.517288,"(-4, 7, 9, 9, 8, -2, -2, -11)"
2022/11/28/23:08:45.538801,"(27, 1, -28, -12, -12, -8, -21, -10)"
2022/11/28/23:08:45.538813,"(-9, 5, -2, -14, 1, 7, 24, 3)"
2022/11/28/23:08:45.539561,"(-20, -22, 11, 29, 1, -6, -26, -2)"
2022/11/28/23:08:45.539791,"(8, 2, 21, 2, 3, 11, 17, 7)"
2022/11/28/23:08:45.553038,"(2, -12, -17, -8, 11, -10, -15, -3)"
2022/11/28/23:08:45.553169,"(-17, 12, -5, -9, -5, -5, -6, -3)"
2022/11/28/23:08:45.553861,"(25, 10, -3, 2, 0, 2, 2, 15)"
2022/11/28/23:08:45.553873,"(-20, -16, -8, -19, 3, 0, -16, -17)"
2022/11/28/23:08:45.575786,"(-27, -17, -18, 3, -3, 1, 11, 15)"
2022/11/28/23:08:45.575793,"(58, 15, 29, 5, 4, 1, -24, -65)"
2022/11/28/23:08:45.576291,"(45, 2, -12, -10, -8, 0, 10, 59)"
2022/11/28/23:08:45.576296,"(-47, 37, 27, 26, 5, 1, -12, -27)"
2022/11/28/23:08:45.599368,"(27, -14, -11, -14, -2, -2, 13, 8)"
2022/11/28/23:08:45.599390,"(-51, -18, -7, 5, 2, -2, 6, 3)"
2022/11/28/23:08:45.600276,"(-10, 4, 1, -7, 0, 3, 3, -18)"
2022/11/28/23:08:45.600292,"(44, 1, -15, -11, -8, -1, 4, -2)"
2022/11/28/23:08:45.613077,"(-10, 3, 7, -2, 1, -4, 5, 3)"
2022/11/28/23:08:45.613629,"(6, -8, 1, 20, 0, 2, -8, 10)"
2022/11/28/23:08:45.614126,"(-14, -1, 6, -15, -4, -6, 13, -11)"
2022/11/28/23:08:45.614152,"(10, -5, -16, -8, 4, 2, -3, 11)"
2022/11/28/23:08:45.635726,"(-22, 4, -2, 5, 8, 0, -5, -9)"
2022/11/28/23:08:45.635740,"(12, -3, 6, 11, -3, 7, 19, 11)"
2022/11/28/23:08:45.636444,"(-19, 0, 18, 4, 9, 0, 3, -13)"
2022/11/28/23:08:45.636452,"(36, 12, 8, 10, -1, -1, 1, 19)"
2022/11/28/23:08:45.659386,"(42, 11, -3, -14, -5, 1, -2, 16)"
2022/11/28/23:08:45.659414,"(-43, -18, -8, -14, 8, 3, 9, -6)"
2022/11/28/23:08:45.659814,"(-16, -13, -19, 3, -4, -14, -21, -20)"
2022/11/28/23:08:45.659823,"(-14, 23, 10, 4, -3, 8, 16, 5)"
2022/11/28/23:08:45.672921,"(-30, -33, 7, 1, -9, -7, -9, -12)"
2022/11/28/23:08:45.672947,"(36, 19, -8, 0, -1, 2, 11, 28)"
2022/11/28/23:08:45.673751,"(-47, -18, 2, -2, 1, -7, -4, -16)"
2022/11/28/23:08:45.673763,"(1, -1, -9, -5, 2, -4, -6, 0)"
2022/11/28/23:08:45.695905,"(14, 8, -13, -7, -2, 4, 4, -6)"
2022/11/28/23:08:45.695932,"(-69, -17, -2, -3, -7, -3, 2, 14)"
